"違反雇主清冊"
"編號","縣市別","公告日期","公司名稱(負責人) / 自然人姓名","處分日期","處分字號","違反法規條款","法條敘述","罰鍰金額","備註"
"2","高雄市","110/12/09","郭黛葶即水巷茶弄熱河店/郭黛葶","110/10/28","高市勞條字第11038214800號","勞動基準法第24條","延長工作時間未依規定加給工資","20,000","",
"3","高雄市","110/12/09","旺亮木地板股份有限公司/呂奎毅","110/10/28","高市勞條字第11038658900號","勞動基準法第30條第6項","未逐日記載勞工出勤情形至分鐘為止","20,000","",
"5","高雄市","110/12/09","淨雅清潔有限公司/劉一鋒","110/10/21","高市勞條字第11038412800號","勞動基準法第24條;勞動基準法第36條","延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假","120,000","",
"7","高雄市","110/12/09","日月星晨實業有限公司/陳冠宏","110/10/19","高市勞條字第11038475000號","勞動基準法第80條","拒絕、規避或阻撓勞工檢查員依法執行職務","30,000","",
"8","高雄市","110/12/09","王邱棠娥即大吉衛生工程行/王邱棠娥","110/10/18","高市勞條字第11038064500號","勞動基準法第59條","未依規定給予勞工職業災害補償","20,000","",
"9","高雄市","110/12/09","先鋒保全股份有限公司/王至誠","110/10/18","高市勞條字第11038170000號","勞動基準法第24條;勞動基準法第38條;勞動基準法第39條","延長工作時間未依規定加給工資;未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資","100,000","",
"10","高雄市","110/12/09","黑浮國際餐飲有限公司/沈耿豪","110/10/15","高市勞條字第11037628500號","勞動基準法第24條;勞動基準法第39條","延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資","40,000","",
"12","高雄市","110/12/09","勝祐祥漁業股份有限公司/高信彥","110/10/14","高市勞條字第11037592900號","勞動基準法第30條第6項","未逐日記載勞工出勤情形至分鐘為止","20,000","",
"13","高雄市","110/12/09","濠右股份有限公司/黃秋萍","110/10/13","高市勞條字第11037743700號","勞動基準法第24條","延長工作時間未依規定加給工資","20,000","",
"14","高雄市","110/12/09","富山淨水有限公司/劉崇睿","110/10/13","高市勞條字第11037605900號","勞動基準法第24條","延長工作時間未依規定加給工資","20,000","",
"15","高雄市","110/12/09","勝號漁業股份有限公司/高信彥","110/10/13","高市勞條字第11037684600號","勞動基準法第30條第6項","未逐日記載勞工出勤情形至分鐘為止","20,000","",
"16","高雄市","110/12/09","河邊股份有限公司/張素鑾","110/10/12","高市勞條字第1103788410A號","勞動基準法第22條第2項;勞動基準法第24條;勞動基準法第36條","工資未全額直接給付勞工;延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假","240,000","",
"17","高雄市","110/12/09","河邊股份有限公司/張素鑾","110/10/12","高市勞條字第11037884100號","勞動基準法第55條","未依規定於期限內給與勞工退休金","300,000","",
"18","高雄市","110/12/09","堅石營造有限公司/李柏如","110/10/08","高市勞條字第11037405000號","勞動基準法第30條第6項","未逐日記載勞工出勤情形至分鐘為止","20,000","",
"19","高雄市","110/12/09","流線國際有限公司/蔡宗龍","110/10/08","高市勞條字第11038269500號","勞動基準法第80條","拒絕、規避或阻撓勞工檢查員依法執行職務","30,000","",
"20","高雄市","110/12/09","張品捷即八德歐式早餐店/張品捷","110/10/07","高市勞條字第11038197600號","勞動基準法第36條","每七日中未有一日之休息作為例假","20,000","",
"21","高雄市","110/12/09","喜雄機械有限公司/劉振雄","110/10/07","高市勞條字第11038197000號","勞動基準法第36條","每七日中未有一日之休息作為例假","20,000","",
"22","高雄市","110/12/09","朝代大廈管理委員會/黃志尚","110/10/07","高市勞條字第11037952800號","勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第38條","延長工作時間未依規定加給工資;延長工作時間超過法令規定;未依規定給予特別休假","60,000","",
"23","高雄市","110/12/09","燕巢靜和醫療社團法人燕巢靜和醫院/張堯舜","110/10/06","高市勞條字第11037797700號","勞動基準法第38條","未依規定給予特別休假","20,000","",
"24","高雄市","110/12/09","心一企業股份有限公司/戴進慶","110/10/06","高市勞條字第11038033900號","勞動基準法第38條","未依規定給予特別休假","20,000","",
"25","高雄市","110/12/09","吳仕偉即蛋壽司/吳仕偉","110/10/06","高市勞條字第11037323500號","勞動基準法第23條第2項;勞動基準法第30條第6項","未依規定置備勞工工資清冊;未逐日記載勞工出勤情形至分鐘為止","40,000","",
"26","高雄市","110/12/09","陳孫華美即一品香美食/陳孫華美","110/10/05","高市勞條字第11037588000號","勞動基準法第30條第6項","未逐日記載勞工出勤情形至分鐘為止","20,000","",
"27","高雄市","110/12/09","富利餐飲股份有限公司/黃曦嵐","110/10/04","高市勞條字第11037628700號","勞動基準法第24條","延長工作時間未依規定加給工資","20,000","",
"28","高雄市","110/12/09","黃嚴碧?即黃家正興臭臭鍋/黃嚴碧?","110/10/04","高市勞條字第11037797400號","勞動基準法第23條第2項;勞動基準法第30條第6項","未依規定置備勞工工資清冊;未逐日記載勞工出勤情形至分鐘為止","40,000","",
