主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20170801,20170620,北市勞職字第10635263702號,嵩鼎工程有限公司,營造安全衛生設施標準第133條第1項暨職業安全衛生法第6條第1項第5款。,受裁處人使勞工於工地從事作業，作業場所有使勞工遭物體飛落或崩塌等災害之虞，惟未指派作業主管於作業現場決定作業方法，指揮勞工作業等事項。,,
台北市,20171101,20170901,北市勞職字第10637524902號,嵩鼎工程有限公司,1.營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款。;2.營造安全衛生設施標準第133條第1項暨職業安全衛生法第6條第1項第5款。;3.職業安全衛生設施規則第230條第1項第3、4款暨職業安全衛生法第6條第1項第5款。,1.對於進入工作場所作業人員，未提供適當安全帽，並使其正確戴用。;2.於工區從事作業，未指派作業主管於作業現場決定作業方法，指揮勞工作業等事項。;3.使用未符合規定之合梯。,,
新北市,20221021,20220811,新北府勞檢字第1114756101號,嵩鼎工程有限公司吳偉強,職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,,
新北市,20221021,20220830,新北府勞檢字第11147583442號,嵩鼎工程有限公司吳偉強,職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,,
勞動部勞工保險局,20230810,20230626,保退一字第11269911065號,嵩鼎工程有限公司吳偉強,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,304,
台北市,20170801,20170620,北市勞職字第10635263702號,嵩鼎工程有限公司,營造安全衛生設施標準第133條第1項暨職業安全衛生法第6條第1項第5款。,受裁處人使勞工於工地從事作業，作業場所有使勞工遭物體飛落或崩塌等災害之虞，惟未指派作業主管於作業現場決定作業方法，指揮勞工作業等事項。,,
台北市,20171101,20170901,北市勞職字第10637524902號,嵩鼎工程有限公司,1.營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款。;2.營造安全衛生設施標準第133條第1項暨職業安全衛生法第6條第1項第5款。;3.職業安全衛生設施規則第230條第1項第3、4款暨職業安全衛生法第6條第1項第5款。,1.對於進入工作場所作業人員，未提供適當安全帽，並使其正確戴用。;2.於工區從事作業，未指派作業主管於作業現場決定作業方法，指揮勞工作業等事項。;3.使用未符合規定之合梯。,,
新北市,20221021,20220811,新北府勞檢字第1114756101號,嵩鼎工程有限公司吳偉強,職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,,
新北市,20221021,20220830,新北府勞檢字第11147583442號,嵩鼎工程有限公司吳偉強,職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,,
勞動部勞工保險局,20230810,20230626,保退一字第11269911065號,嵩鼎工程有限公司吳偉強,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,304,
