主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
高雄市,20181001,20180724,高市勞檢字第10771336900號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第1款,使用之鋼管施工架未有符合國家標準CNS4750同等以上之相關證明。,,
高雄市,20181201,20180914,高市勞檢字第10771684300號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第1款,使用之鋼管施工架未有符合國家標準CNS4750同等以上之相關證明。且前經通知後仍未如期改善。,,
高雄市,20190110,20181012,高市勞檢字第10771852100號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第1款,使用之鋼管施工架未有符合國家標準CNS4750同等以上之相關證明。且前經通知後仍未如期改善。,,
高雄市,20190221,20181119,高市勞檢字第10772081700號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第1款,對於鋼管施工架之設置，使用國家標準CNS4750型式之施工架，未符合國家標準同等以上之規定；其他型式之施工架，其構材之材料抗拉強度、試驗強度及製造，應符合國家標準CNS4750同等以上之規定。,,
高雄市,20190927,20190423,高市勞檢字第10870746900號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第1款,依營造作業使用鋼管施工架符合國家標準之推動期程為推動適用工程，現場使用鋼管施工架，無符合國家標準CNS4750同等以上規定之相關證明可稽。,,
高雄市,20210802,20201216,高市勞檢字第10972476100號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第5款,使用國家標準CNS4750型式之施工架，未符合國家標準同等以上之規定；其他型式之施工架，其構材之材料抗拉強度、試驗強度及製造，未符合國家標準CNS4750同等以上之規定。,,
高雄市,20211102,20210407,高市勞檢字第11070610800號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第5款,對於磚、瓦、木塊、管料、鋼筋、鋼材或相同及類似營建材料之堆放，應置放於穩固、平坦之處，整齊緊靠堆置，其高度超過一點八公尺。,,
高雄市,20211102,20210401,高市勞檢字第11070632000號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第5款,對於高度二公尺以上之屋頂、鋼梁、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋梁墩柱及橋梁上部結構、橋臺等場所作業，勞工有遭受墜落危險之虞，未於該處設置護欄、護蓋或安全網等防護設備；設置之懸臂式施工架護欄未設置腳趾板。,,
高雄市,20211102,20210531,高市勞檢字第11071002100號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第5款,施工架依規定設置之護欄，未具有中間欄杆或等效設備(未有下拉桿)。,,
高雄市,20220428,20211101,高市勞檢字第11072017700號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第5款,對於高度約65.4公尺之外牆施工架吊料平臺開口部分場所作業，勞工有遭受墜落危險之虞，未於該處設置護欄、護蓋或安全網等防護設備。,,
高雄市,20220428,20211115,高市勞檢字第11072107300號,百鋐營造股份有限公司,職業安全衛生法第27條第1項第2、3款,共同作業時未採取工作連繫與調整之必要措施及未巡視工作場所。,,
高雄市,20221129,20220824,高市勞檢字第11171536200號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第3、5款,對於該工程高度2公尺以上之開口部分，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備；對勞工於作業中或通行時，有接觸絕緣被覆配線或移動電線或電氣機具、設備之虞者，未有防止絕緣被破壞或老化等致引起感電危害之設施。,,
高雄市,20221226,20220908,高市勞檢字第11171649600號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第5款,對屋突層施工架開口部分，未設護欄。,,
高雄市,20230310,20221130,高市勞檢字第11172177500號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第5款,對於頂樓垃圾管道開口未設置覆蓋。,,
職業安全衛生署,20240108,20231026,勞職授字第1120205132號,百鋐營造股份有限公司歐慶順,職業安全衛生設施規則第250條暨職業安全衛生法第6條第1項,對勞工於鋼架等致有觸及高導電性接地物之虞之場所，作業時所使用之交流電焊機，未有自動電擊防止裝置。,,林春陽
高雄市,20230630,20230420,高市勞檢字第11270704400號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第5款,對於高度3.6公尺之3樓西向造型開口與東向模板吊料開口部分，勞工有遭受墜落危險之虞，未於該處設置護欄、護蓋或安全網等防護設備。,,
職業安全衛生署,20241209,20241029,勞職授字第1130206984號,百鋐營造股份有限公司歐慶順,營造安全衛生設施標準第5條營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於工作場所暴露之鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施；對於高度2公尺以上之外牆施工架開口部分及車道上方開口部分等場所作業，未於該處設置護欄、護蓋或安全網等防護設備,,沈純如
高雄市,20240416,20240222,高市勞檢字第11370313600號,百鋐營造股份有限公司歐慶順,職業安全衛生法第27條第1項第2、3款,與承攬人分別僱用勞工共同作業，對於高度2公尺以上之外牆清潔作業未依規定確實「巡視」，亦未採積極具體之「連繫與調整」作為，要求承攬人應依規定使勞工確實使用安全帶、安全帽及其他必要之防護具。,,
高雄市,20240516,20240326,高市勞檢字第11370523400號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第1款,對於營建用升降機之升降搬器內救出口門安全裝置，未能維持其效能。,,
高雄市,20241213,20241015,高市勞檢字第11371874600號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第5款,對於暴露鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施；對於該樓模板吊料口設置之護欄，未依規定設置中間欄杆。,,
高雄市,20250116,20241105,高市勞檢字第11372013200號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第5款,對於塔式起重機之組裝作業，未能於作業前擬定安全作業方法及標準作業程序之作業計畫，使勞工遵循。,,
高雄市,20250324,20250110,高市勞檢字第11470072700號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第3、5款,對於通路旁絕緣被覆配線或移動電線，勞工有接觸之虞，未有防止絕緣被破壞或老化等致引起感電危害之設施；對於高度7公尺以上且立面面積達330平方公尺之外牆施工架，未由所僱之專任工程人員或委由相關執業技師，依結構力學原理妥為設計，置備施工圖說及強度計算書，經簽章確認後，據以執行。,,
高雄市,20181001,20180724,高市勞檢字第10771336900號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第1款,使用之鋼管施工架未有符合國家標準CNS4750同等以上之相關證明。,,
高雄市,20181201,20180914,高市勞檢字第10771684300號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第1款,使用之鋼管施工架未有符合國家標準CNS4750同等以上之相關證明。且前經通知後仍未如期改善。,,
高雄市,20190110,20181012,高市勞檢字第10771852100號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第1款,使用之鋼管施工架未有符合國家標準CNS4750同等以上之相關證明。且前經通知後仍未如期改善。,,
高雄市,20190221,20181119,高市勞檢字第10772081700號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第1款,對於鋼管施工架之設置，使用國家標準CNS4750型式之施工架，未符合國家標準同等以上之規定；其他型式之施工架，其構材之材料抗拉強度、試驗強度及製造，應符合國家標準CNS4750同等以上之規定。,,
高雄市,20190927,20190423,高市勞檢字第10870746900號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第1款,依營造作業使用鋼管施工架符合國家標準之推動期程為推動適用工程，現場使用鋼管施工架，無符合國家標準CNS4750同等以上規定之相關證明可稽。,,
高雄市,20210802,20201216,高市勞檢字第10972476100號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第5款,使用國家標準CNS4750型式之施工架，未符合國家標準同等以上之規定；其他型式之施工架，其構材之材料抗拉強度、試驗強度及製造，未符合國家標準CNS4750同等以上之規定。,,
高雄市,20211102,20210407,高市勞檢字第11070610800號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第5款,對於磚、瓦、木塊、管料、鋼筋、鋼材或相同及類似營建材料之堆放，應置放於穩固、平坦之處，整齊緊靠堆置，其高度超過一點八公尺。,,
高雄市,20211102,20210401,高市勞檢字第11070632000號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第5款,對於高度二公尺以上之屋頂、鋼梁、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋梁墩柱及橋梁上部結構、橋臺等場所作業，勞工有遭受墜落危險之虞，未於該處設置護欄、護蓋或安全網等防護設備；設置之懸臂式施工架護欄未設置腳趾板。,,
高雄市,20211102,20210531,高市勞檢字第11071002100號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第5款,施工架依規定設置之護欄，未具有中間欄杆或等效設備(未有下拉桿)。,,
高雄市,20220428,20211101,高市勞檢字第11072017700號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第5款,對於高度約65.4公尺之外牆施工架吊料平臺開口部分場所作業，勞工有遭受墜落危險之虞，未於該處設置護欄、護蓋或安全網等防護設備。,,
高雄市,20220428,20211115,高市勞檢字第11072107300號,百鋐營造股份有限公司,職業安全衛生法第27條第1項第2、3款,共同作業時未採取工作連繫與調整之必要措施及未巡視工作場所。,,
高雄市,20221129,20220824,高市勞檢字第11171536200號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第3、5款,對於該工程高度2公尺以上之開口部分，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備；對勞工於作業中或通行時，有接觸絕緣被覆配線或移動電線或電氣機具、設備之虞者，未有防止絕緣被破壞或老化等致引起感電危害之設施。,,
高雄市,20221226,20220908,高市勞檢字第11171649600號,百鋐營造股份有限公司,職業安全衛生法第6條第1項第5款,對屋突層施工架開口部分，未設護欄。,,
高雄市,20230310,20221130,高市勞檢字第11172177500號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第5款,對於頂樓垃圾管道開口未設置覆蓋。,,
職業安全衛生署,20240108,20231026,勞職授字第1120205132號,百鋐營造股份有限公司歐慶順,職業安全衛生設施規則第250條暨職業安全衛生法第6條第1項,對勞工於鋼架等致有觸及高導電性接地物之虞之場所，作業時所使用之交流電焊機，未有自動電擊防止裝置。,,林春陽
高雄市,20230630,20230420,高市勞檢字第11270704400號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第5款,對於高度3.6公尺之3樓西向造型開口與東向模板吊料開口部分，勞工有遭受墜落危險之虞，未於該處設置護欄、護蓋或安全網等防護設備。,,
職業安全衛生署,20241209,20241029,勞職授字第1130206984號,百鋐營造股份有限公司歐慶順,營造安全衛生設施標準第5條營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於工作場所暴露之鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施；對於高度2公尺以上之外牆施工架開口部分及車道上方開口部分等場所作業，未於該處設置護欄、護蓋或安全網等防護設備,,沈純如
高雄市,20240416,20240222,高市勞檢字第11370313600號,百鋐營造股份有限公司歐慶順,職業安全衛生法第27條第1項第2、3款,與承攬人分別僱用勞工共同作業，對於高度2公尺以上之外牆清潔作業未依規定確實「巡視」，亦未採積極具體之「連繫與調整」作為，要求承攬人應依規定使勞工確實使用安全帶、安全帽及其他必要之防護具。,,
高雄市,20240516,20240326,高市勞檢字第11370523400號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第1款,對於營建用升降機之升降搬器內救出口門安全裝置，未能維持其效能。,,
高雄市,20241213,20241015,高市勞檢字第11371874600號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第5款,對於暴露鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施；對於該樓模板吊料口設置之護欄，未依規定設置中間欄杆。,,
高雄市,20250116,20241105,高市勞檢字第11372013200號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第5款,對於塔式起重機之組裝作業，未能於作業前擬定安全作業方法及標準作業程序之作業計畫，使勞工遵循。,,
高雄市,20250324,20250110,高市勞檢字第11470072700號,百鋐營造股份有限公司歐慶順,職業安全衛生法第6條第1項第3、5款,對於通路旁絕緣被覆配線或移動電線，勞工有接觸之虞，未有防止絕緣被破壞或老化等致引起感電危害之設施；對於高度7公尺以上且立面面積達330平方公尺之外牆施工架，未由所僱之專任工程人員或委由相關執業技師，依結構力學原理妥為設計，置備施工圖說及強度計算書，經簽章確認後，據以執行。,,
