主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
職業安全衛生署,20190510,20190211,勞職授字第1080200433號,禾宏營造股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度二公尺以上之樓梯之場所作業，未於該處設置護欄、護蓋或安全網等防護設備。,,
職業安全衛生署,20210801,20210504,勞職授字第1100202410號,禾宏營造股份有限公司,營造安全衛生設施標準第19條第1項、營造安全衛生設施標準第59條第1項第1款、營造安全衛生設施標準第131條第2款暨職業安全衛生法第6條第1項,對於高度2公尺以上之司令台及船艇保修廠施工架開口部分場所作業，未於該處設置護欄、護蓋或安全網等防護設備；使用國家標準CNS4750型式之施工架，未符合國家標準同等以上之規定；對於模板支撐，未由專人妥為設計，簽章確認強度計算書及施工圖說,,
職業安全衛生署,20220409,20220124,勞職授字第1110200164號,禾宏營造股份有限公司陳奎瑛,職業安全衛生設施規則第61條第1項暨職業安全衛生法第6條第1項,對於金屬、塑膠等加工用之圓盤鋸，未設置鋸齒接觸預防裝置。,,
職業安全衛生署,20230101,20221027,勞職授字第1110206124號,禾宏營造股份有限公司陳奎瑛,營造安全衛生設施標準第65條第3款營造安全衛生設施標準第71條暨職業安全衛生法第6條第1項,對於開挖出之土石，堆積於與開挖面高度等值之坡肩寬度範圍內；對於從事露天開挖作業開挖垂直深度2.18公尺（重力式擋土牆區），使勞工進入開挖面作業者，未設擋土支撐,,
職業安全衛生署,20240710,20240531,勞職授字第1130204639號,禾宏營造股份有限公司陳奎瑛,營造安全衛生設施標準第5條營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於工作場所暴露之鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施；對於高度2公尺以上之保修廠施工架開口部分場所作業，未於該處設置護欄、護蓋或安全網等防護設備,,吳朝琴
職業安全衛生署,20190510,20190211,勞職授字第1080200433號,禾宏營造股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度二公尺以上之樓梯之場所作業，未於該處設置護欄、護蓋或安全網等防護設備。,,
職業安全衛生署,20210801,20210504,勞職授字第1100202410號,禾宏營造股份有限公司,營造安全衛生設施標準第19條第1項、營造安全衛生設施標準第59條第1項第1款、營造安全衛生設施標準第131條第2款暨職業安全衛生法第6條第1項,對於高度2公尺以上之司令台及船艇保修廠施工架開口部分場所作業，未於該處設置護欄、護蓋或安全網等防護設備；使用國家標準CNS4750型式之施工架，未符合國家標準同等以上之規定；對於模板支撐，未由專人妥為設計，簽章確認強度計算書及施工圖說,,
職業安全衛生署,20220409,20220124,勞職授字第1110200164號,禾宏營造股份有限公司陳奎瑛,職業安全衛生設施規則第61條第1項暨職業安全衛生法第6條第1項,對於金屬、塑膠等加工用之圓盤鋸，未設置鋸齒接觸預防裝置。,,
職業安全衛生署,20230101,20221027,勞職授字第1110206124號,禾宏營造股份有限公司陳奎瑛,營造安全衛生設施標準第65條第3款營造安全衛生設施標準第71條暨職業安全衛生法第6條第1項,對於開挖出之土石，堆積於與開挖面高度等值之坡肩寬度範圍內；對於從事露天開挖作業開挖垂直深度2.18公尺（重力式擋土牆區），使勞工進入開挖面作業者，未設擋土支撐,,
職業安全衛生署,20240710,20240531,勞職授字第1130204639號,禾宏營造股份有限公司陳奎瑛,營造安全衛生設施標準第5條營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於工作場所暴露之鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施；對於高度2公尺以上之保修廠施工架開口部分場所作業，未於該處設置護欄、護蓋或安全網等防護設備,,吳朝琴
