主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20160225,20151201,北市勞職字第10439471300號,大陸工程股份有限公司,職業安全衛生法第27條第1項第2、3款,與承攬人分別僱用勞工共同作業，對於承攬人所僱勞工於工地從事作業有墜落受創等具有嚴重危害勞工及發生職業災害之虞之工作場所，對於承攬人所僱勞工於高度2公尺以上之開口部分從事作業有墜落等具有嚴重危害勞工及發生職業災害之虞之工作場所，未「確實巡視」；亦未採積極具體作為「連繫」及要求承攬人依營造安全衛生設施標準第19條第1項之規定，於高度2公尺以上之開口處設置護欄、護蓋或安全網。,,
台北市,20160225,20151208,北市勞職字第10441126800號,大陸工程股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款。,對於高度2公尺以上之開口部分從事營建施工管理作業，未於該處設置護欄、護蓋或安全網等防護設備，使勞工有遭受墜落危險之虞,,
台北市,20150408,20150211,府勞職字第10430814200號,大陸工程股份有限公司,職業安全衛生設施規則第228條及營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款。,1.對於勞工於高差超過1.5公尺以上之場所作業時，未設置使勞工安全上下之設備。;2.對於高度2公尺以上之開口部分從事營建施工管理作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。,,
台北市,20151210,20151005,府勞職字第10436868700號,大陸工程股份有限公司,職業安全衛生法第27條第1項第4款,與承攬人分別僱用勞工共同作業，對於承攬人所僱勞工從事水電、土方作業等具有嚴重危害勞工及發生職業災害之虞之水電、土方工作場所，未指導協助承攬人依職業安全衛生教育訓練規則第16條第1項之規定，對作業勞工施以必要之安全衛生教育訓練。,,
台北市,20151210,20151013,府勞職字第10437922000號,大陸工程股份有限公司,職業安全衛生法第27條第1項第1、2、3款,與承攬人分別僱用勞工共同作業，對於承攬人所僱勞工於工地高度2公尺以上之作業、從事作業有頭顱受創等具有嚴重危害勞工及發生職業災害之虞之工作場所，未「確實巡視」並「指揮」命令停止該危險作業；亦未採積極具體作為「連繫」及要求承攬人依營造安全衛生設施標準第11條之1及職業安全衛生設施規則第281條第1項，使勞工確實使用安全帶、安全帽及其他必要之防護具。,,
職業安全衛生署,20150917,20150806,勞職授字第10402022737號,大陸工程股份有限公司,職業安全衛生設施規則第250條暨職業安全衛生法第6條第1項,對於工程鋼筋籠等組立作業，使用之電焊機所設置之自動電擊防止裝置無功能。,,
職業安全衛生署,20150917,20150714,勞職授字第1040202302號,大陸工程股份有限公司,職業安全衛生法第27條第1項,與承攬人分別僱用勞工共同作業，對於勞工從事空壓機之操作或調整作業，未對該危險作業之工作場所確實巡視、聯繫協調。,,
職業安全衛生署,20150917,20150728,勞職授字第1040202509號,大陸工程股份有限公司,職業安全衛生設施規則第116條第1項第11款暨職業安全衛生法第6條第1項,對於操作鏟裝機，駕駛者離開其位置時，未將鏟斗等作業裝置置於地面，並將原動機熄火、制動。,,
職業安全衛生署,20160217,20151231,勞職授字第1040204494號,大陸工程股份有限公司,職業安全衛生法第27條第1項,與承攬人分別僱用勞工共同作業，未協調型鋼吊掛組立使用上之安全設施，對於擋土支撐型鋼吊掛組立危險性作業之工作場所未確實巡視；又對於該場所物體飛落危害，未予以連繫調整其工作所必要之安全防護設備或措施。,,
台北市,20160318,20160108,北市勞職字第10530131600號,大陸工程股份有限公司,職業安全衛生法第16條第1項,使用未經勞動檢查機構或中央主管機關指定之代行檢查機構檢查合格之危險性機械。,,
