主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
職業安全衛生署,20170901,20170522,勞職授字第1060202239號,榮福股份有限公司,職業安全衛生設施規則第43條第1項、第108條、第245條暨職業安全衛生法第6條第1項,馬達傳動鏈有危害之虞部分，未有護罩、護圍、套胴、跨橋等設備；高壓氣體鋼瓶貯存時未加固定及未裝妥護蓋；電焊機之焊接柄破損，未有絕緣耐力及耐熱性。,,
職業安全衛生署,20181108,20180831,勞職授字第1070203729號,榮福股份有限公司,職業安全衛生法第24條,設置第一種壓力容器，係屬中央主管機關指定之危險性設備，其操作人員未經中央主管機關認可之訓練或經技能檢定合格人員充任之。,,
職業安全衛生署,20190611,20190328,勞職授字第10802005711號,榮福股份有限公司,職業安全衛生法第26條第1項,事業單位以其事業之全部或一部分交付承攬時，未於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施。,,
職業安全衛生署,20190611,20190328,勞職授字第10802005712號,榮福股份有限公司,職業安全衛生法第27條第1項第1至3款,與承攬人分別僱用勞工共同作業時，未設置協議組織並指定工作場所負責人擔任指揮、未監督及協調之工作、未採取工作之連繫與調整之必要措施、未巡視工作場所。,,
職業安全衛生署,20190611,20190328,勞職授字第1080200571號,榮福股份有限公司,職業安全衛生則第57條第1項、第43條第1項暨職業安全衛生法第6條第1項,於廢棄處理區半乾桶槽進行清除作業時，未停止爐乾桶槽旋轉閥運轉，另查爐桶槽之馬達齒輪未蓋上護罩等防護設備。,,
職業安全衛生署,20200309,20191212,勞職授字第1080205364號,榮福股份有限公司,職業安全衛生設施規則第224條第1項暨職業安全衛生法第6條第1項,"對於勞工於底渣儲坑深度在2公尺以上平台開口處作業時,未設置符合規定之護欄等防墜措施且無使用安全帶、安全帽及其他防護具。",,
職業安全衛生署,20210701,20210428,勞職授字第1100202284號,榮福股份有限公司,職業安全衛生設施規則第21條暨職業安全衛生法第6條第1項,對於勞工工作場所之通道、地板、階梯、坡道、工作台或其他勞工踩踏場所，未保持不致使勞工跌倒、滑倒、踩傷、滾落等之安全狀態，或採取必要之預防措施。,,
台東縣,20220328,20220328,府社勞字第1110062346號,榮福股份有限公司代表人:孫正強君,勞動基準法第32條第2項;勞動基準法第36條第1項,前項雇主延長勞工之工作時間連同正常工作時間，1日不得超過12小時;勞工每七日中應有二日之休息，其中日為例假，一日為休息日。,40000,
台東縣,20220328,20220328,府社勞字第1110062346號,榮福股份有限公司孫正強君,勞動基準法第32條第2項;勞動基準法第36條第1項,前項雇主延長勞工之工作時間連同正常工作時間，1日不得超過12小時;勞工每七日中應有二日之休息，其中日為例假，一日為休息日。,40000,
新竹市,20240105,20231213,府勞動字第1120188815號,榮福股份有限公司黃俊義,勞基法第32條第2項;勞基法第36條第2項第3款,延長工作時間超過法令規定;每二周中未有二日之休息作為例假。,40000,
新竹市,20240105,20231213,府勞動字第1120188815號,榮福股份有限公司黃俊義,勞基法第32條第2項;勞基法第36條第2項第3款,延長工作時間超過法令規定;每二周中未有二日之休息作為例假。,40000,
職業安全衛生署,20240108,20231020,勞職授字第1120205040號,榮福股份有限公司黃俊義,職業安全衛生設施規則第225條第2項暨職業安全衛生法第6條第1項,高度約4公尺從事作業，勞工有墜落之虞者，未設置工作台、安全母索或捲揚式防墜器，未使作業勞工配戴安全帶。,,
職業安全衛生署,20241209,20241009,勞職授字第1130206513A號,榮福股份有限公司黃俊義,職業安全衛生法第27條第1項第1、2及3款,事業單位與再承攬人分別僱用勞工共同作業時，為防止職業災害，原事業單位未採取下列必要措施：一、設置協議組織，並指定工作場所負責人，擔任指揮、監督及協調之工作。二、工作之連繫與調整。三、工作場所之巡視。,,蘇佳瑩
新竹市,20250310,20250117,府勞動字第1140018297號,榮福股份有限公司黃俊義,勞基法第32條第2項,延長工作時間超過法規規定,50000,
