主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台南市,20151110,20150930,府勞條字第1040946598號,美力營造股份有限公司楊淑綿,勞動基準法第36條,每七日中未有一日之休息作為例假;,,
職業安全衛生署,20151215,20151127,勞職授字第1040204012號,美力營造股份有限公司,營造安全衛生設施標準第19條、營造安全衛生設施標準第39條暨職業安全衛生法第6條第1項,對於高度2公尺以上之外牆及2樓樓版等場所作業，未於該處設置護欄、護蓋或安全網等防護設備；對於不能藉梯子、高空工作車或其他方法安全完成之2公尺以上高處營造作業（牆模組立作業），未設置適當之施工架。,,
職業安全衛生署,20170313,20170104,勞職授字第1050205000號,美力營造股份有限公司,職業安全衛生法第27條第1項第4款,與承攬人分別僱用勞工共同作業時，未指導及協助相關承攬事業實施安全衛生教育。,,
職業安全衛生署,20190606,20190319,勞職授字第1080201203號,美力營造股份有限公司,營造安全衛生設施標準第20條第1項第3款、營造安全衛生設施標準第20條第1項第7款暨職業安全衛生法第6條第1項,對於護欄以鋼管構成者，杆柱相鄰間距超過二點五公尺（現場量測為3.3公尺）；對於護欄前方二公尺內之樓板(施工構台)，堆放踏板及停放車輛機械。,,
職業安全衛生署,20200504,20200214,勞職授字第1090200546號,美力營造股份有限公司,營造安全衛生設施標準第5條營造安全衛生設施標準第19條第1項營造安全衛生設施標準第40條第2項暨職業安全衛生法第6條第1項,對於工作場所暴露之鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施；對於高度二公尺以上之地下室基礎中間樁孔、汙水孔開口之場所作業，未於該處設置護欄、護蓋等防護設備；對於高度五公尺以上3F外牆施工架托架等之構築，有變更設計時，其強度計算書及施工圖說未重新製作,,
職業安全衛生署,20200807,20200518,勞職授字第1090202000號,美力營造股份有限公司,營造安全衛生設施標準第11條之1營造安全衛生設施標準第19條第1項營造安全衛生設施標準第35條暨職業安全衛生法第6條第1項,對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用；對於高度2公尺以上棄土坑及穩定液池開口部分場所作業，未於該處設置護欄、護蓋或安全網等防護設備；對於模板材料之堆放，未置放於穩固、平坦之處，整齊緊靠堆置，其高度不得超過1.8公尺,,
職業安全衛生署,20201208,20200909,勞職授字第10902038071號,美力營造股份有限公司,職業安全衛生法第26條第1項,事業單位以其事業之全部或一部分交付承攬時，應於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施。,,
職業安全衛生署,20201208,20200909,勞職授字第10902038072號,美力營造股份有限公司,職業安全衛生法第27條第1項第1、2、3、4款,與承攬人共同作業時，未設置協議組織並指定工作場所負責人擔任指揮、未監督及協調之工作、未採取工作連繫與調整之必要措施、未巡視工作場所、未指導及協助相關承攬事業間之安全衛生教育。,,
職業安全衛生署,20201208,20200909,勞職授字第10902038073號,美力營造股份有限公司,職業安全衛生管理辦法第12條之1第1項暨職業安全衛生法第23條第1項,未依其事業規模、性質，訂定職業安全衛生管理計畫，要求各級主管及負責指揮、監督之有關人員執行。,,
職業安全衛生署,20201208,20200909,勞職授字第1090203807號,美力營造股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度23.5公尺之7樓樓版開口部分場所作業，未於該處設置護欄、護蓋或安全網等防護設備。,,
