主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20181015,20180710,新北府勞檢字第10735724331號,東山工程股份有限公司,勞動基準法第36條第1項,每七日中未有一日之休息作為例假,,
新北市,20181015,20180710,新北府勞檢字第1073572433號,東山工程股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
職業安全衛生署,20180911,20180625,勞職授字第1070203247號,東山工程股份有限公司,職業安全衛生設施規則第228條、第230條第1項;營造安全衛生設施標準第19條第1項、第45條第1項暨職業安全衛生法第6條第1項,"對勞工於高差超過1.5公尺以上之外牆施工架場所作業時,未設置使勞工安全上下之設備,及對於使用之合梯,未具有堅固之構造、兩梯腳間未有金屬等硬質繫材扣牢、腳部未有防滑絕緣腳座套、未有安全之防滑梯面,及對於高度2公尺以上之外牆施工架開口部分場所作業,勞工有遭受墜落危險之虞者,未於該處設置護欄、護蓋或安全網等防護設備,及外牆施工架之基礎地面未襯以適當材質之墊材,以防止滑動或不均勻沈陷。",,
新北市,20200622,20190710,新北府勞檢字第10842656511號,東山工程股份有限公司,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,,
科技部新竹科學園區,20201005,20190824,竹環字第1090024535號,東山工程股份有限公司,1.營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項。2.營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,1.暴露之鋼筋等易生職業災害者，未採取彎曲尖端、加蓋或加裝護套等防護設施。2.對於高度二公尺以上之一樓管道間開口部分等場所作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。,,
科技部新竹科學園區,20210316,20201112,竹環字第1090032418號,東山工程股份有限公司陳逸亮,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度二公尺以上之三樓底板周圍開口部分等場所作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備,,
科技部新竹科學園區,20210316,20210106,竹環字第1100000906號,東山工程股份有限公司陳逸亮,職業安全衛生法第27條第1項第1-3款,與再承攬人共同作業，未設置協議組織，定期或不定期召開協議會議，並留存紀錄備查；未協調三樓地板周邊開口部分進行柱筋調整作業使用上之安全設施；對於三樓地板周邊開口部分危險性作業之工作場所未確實巡視；又對於該場所高度二公尺以上之處所墜落危害，未予以連繫調整其工作所必要之安全防護設備或措施，致作業勞工有發生職業災害之虞，,,
科技部新竹科學園區,20210513,20210415,竹環字第1100010953號,東山工程股份有限公司陳逸亮,營造安全衛生設施標準第45條第1項第3款暨職業安全衛生法第6條第1項,工程建築物八樓樓層周圍施工架未在垂直方向五點五公尺，水平方向七點五公尺內與構造物妥實連接。,,
新北市,20181015,20180710,新北府勞檢字第10735724331號,東山工程股份有限公司,勞動基準法第36條第1項,每七日中未有一日之休息作為例假,,
新北市,20181015,20180710,新北府勞檢字第1073572433號,東山工程股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
職業安全衛生署,20180911,20180625,勞職授字第1070203247號,東山工程股份有限公司,職業安全衛生設施規則第228條、第230條第1項;營造安全衛生設施標準第19條第1項、第45條第1項暨職業安全衛生法第6條第1項,"對勞工於高差超過1.5公尺以上之外牆施工架場所作業時,未設置使勞工安全上下之設備,及對於使用之合梯,未具有堅固之構造、兩梯腳間未有金屬等硬質繫材扣牢、腳部未有防滑絕緣腳座套、未有安全之防滑梯面,及對於高度2公尺以上之外牆施工架開口部分場所作業,勞工有遭受墜落危險之虞者,未於該處設置護欄、護蓋或安全網等防護設備,及外牆施工架之基礎地面未襯以適當材質之墊材,以防止滑動或不均勻沈陷。",,
新北市,20200622,20190710,新北府勞檢字第10842656511號,東山工程股份有限公司,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,,
科技部新竹科學園區,20201005,20190824,竹環字第1090024535號,東山工程股份有限公司,1.營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項。2.營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,1.暴露之鋼筋等易生職業災害者，未採取彎曲尖端、加蓋或加裝護套等防護設施。2.對於高度二公尺以上之一樓管道間開口部分等場所作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。,,
科技部新竹科學園區,20210316,20201112,竹環字第1090032418號,東山工程股份有限公司陳逸亮,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度二公尺以上之三樓底板周圍開口部分等場所作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備,,
科技部新竹科學園區,20210316,20210106,竹環字第1100000906號,東山工程股份有限公司陳逸亮,職業安全衛生法第27條第1項第1-3款,與再承攬人共同作業，未設置協議組織，定期或不定期召開協議會議，並留存紀錄備查；未協調三樓地板周邊開口部分進行柱筋調整作業使用上之安全設施；對於三樓地板周邊開口部分危險性作業之工作場所未確實巡視；又對於該場所高度二公尺以上之處所墜落危害，未予以連繫調整其工作所必要之安全防護設備或措施，致作業勞工有發生職業災害之虞，,,
科技部新竹科學園區,20210513,20210415,竹環字第1100010953號,東山工程股份有限公司陳逸亮,營造安全衛生設施標準第45條第1項第3款暨職業安全衛生法第6條第1項,工程建築物八樓樓層周圍施工架未在垂直方向五點五公尺，水平方向七點五公尺內與構造物妥實連接。,,
