主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
職業安全衛生署,20161210,20161021,勞職授字第1050203842號,億誠企業股份有限公司,職業安全衛生設施規則第287條、粉塵危害預防標準第19條第1項第2款暨職業安全衛生法第6條第1項,對於勞工使用有機溶劑(甲苯)擦拭橡膠混煉機時，未使其確實使用安全衛生防護具；勞工於粉塵作業區從事粉塵作業時，未將預防粉塵危害之必要注意事項，通告全體有關勞工。,,
職業安全衛生署,20201208,20200917,勞職授字第1090203946號,億誠企業股份有限公司,職業安全衛生設施規則第95條暨職業安全衛生法第6條第1項,對於升降機之升降路各樓出入口門，未有連鎖裝置，使搬器地板與樓板相差七．五公分以上時，升降路出入口門不能開啟之。,,
職業安全衛生署,20210301,20201228,勞職授字第1090205786號,億誠企業股份有限公司,職業安全衛生設施規則第95條暨職業安全衛生法第6條第1項,升降機之升降路各樓出入口門，未有連鎖裝置，使搬器地板與樓板相差七．五公分以上時，升降路出入口門不能開啟之,,
嘉義縣,20210301,20210202,府勞資字第1100021378號,億誠企業股份有限公司王政義,勞動基準法第32條第3項,未依勞動基準法第32條第3項延長之工作時間，經勞資會議同意後，一個月不得超過56小時，超過30以上並應報主管機關備查。,20000,
職業安全衛生署,20221101,20220811,勞職授字第1110204632號,億誠企業股份有限公司王政羲,職業安全衛生設施規則第58條第1項第5款暨職業安全衛生法第6條第1項,電腦數值控制或其他自動化機械具有危險之部分未設置護罩、護圍或具有連鎖性能之安全門等設備。,,
職業安全衛生署,20161210,20161021,勞職授字第1050203842號,億誠企業股份有限公司,職業安全衛生設施規則第287條、粉塵危害預防標準第19條第1項第2款暨職業安全衛生法第6條第1項,對於勞工使用有機溶劑(甲苯)擦拭橡膠混煉機時，未使其確實使用安全衛生防護具；勞工於粉塵作業區從事粉塵作業時，未將預防粉塵危害之必要注意事項，通告全體有關勞工。,,
職業安全衛生署,20201208,20200917,勞職授字第1090203946號,億誠企業股份有限公司,職業安全衛生設施規則第95條暨職業安全衛生法第6條第1項,對於升降機之升降路各樓出入口門，未有連鎖裝置，使搬器地板與樓板相差七．五公分以上時，升降路出入口門不能開啟之。,,
職業安全衛生署,20210301,20201228,勞職授字第1090205786號,億誠企業股份有限公司,職業安全衛生設施規則第95條暨職業安全衛生法第6條第1項,升降機之升降路各樓出入口門，未有連鎖裝置，使搬器地板與樓板相差七．五公分以上時，升降路出入口門不能開啟之,,
嘉義縣,20210301,20210202,府勞資字第1100021378號,億誠企業股份有限公司王政義,勞動基準法第32條第3項,未依勞動基準法第32條第3項延長之工作時間，經勞資會議同意後，一個月不得超過56小時，超過30以上並應報主管機關備查。,20000,
職業安全衛生署,20221101,20220811,勞職授字第1110204632號,億誠企業股份有限公司王政羲,職業安全衛生設施規則第58條第1項第5款暨職業安全衛生法第6條第1項,電腦數值控制或其他自動化機械具有危險之部分未設置護罩、護圍或具有連鎖性能之安全門等設備。,,
