主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
職業安全衛生署,20151112,20151015,勞職授字第1040203477號,竹榮鋼鐵工業股份有限公司,職業安全衛生法第26條第1項,未於事前告知承攬人有關作業工作環境、危害因素及有關安全衛生應採取之措施(未有書面資料可稽)。,,
職業安全衛生署,20151112,20151015,勞職授字第1040203478號,竹榮鋼鐵工業股份有限公司,職業安全衛生法第27條,與承攬人之勞工共同作業，未設置協議組織，並指定工作場所負責人，擔任指揮、監督及協調之工作、未落實工作之連繫與調整、未執行工作場所之巡視以及未有相關承攬事業間之安全衛生教育之指導及協助。,,
桃園市,20170410,20170213,府勞檢字第1060030833號,竹榮鋼鐵工業股份有限公司陳榮三,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,雇主對於高度二公尺以上之屋頂、鋼樑、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋樑墩柱及橋樑上部結構、橋臺等場所作業，勞工有遭受墜落危險之虞者，應於該處設置護欄、護蓋或安全網等防護設備。,,
台北市,20200205,20191118,北市勞職字第10860991773,竹榮鋼鐵工業股份有限公司,職業安全衛生設施規則第281條第1項暨職業安全衛生法第6條第1項第5款,2公尺作業未使用安全帶、帽。,,
職業安全衛生署,20211007,20210720,勞職授字第11002036762號,竹榮鋼鐵工業股份有限公司,營造安全衛生設施標準第19條第1項、第2項暨職業安全衛生法第6條第1項,對於高度二公尺以上之開口部分、工作臺等場所作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備；設置前項設備有困難，或因作業之需要臨時將護欄、護蓋或安全網等防護設備拆除者，未採取使勞工使用安全帶等防止墜落致勞工遭受危險之措施。,,
職業安全衛生署,20220209,20211118,勞職授字第1100205958號,竹榮鋼鐵工業股份有限公司陳榮三,職業安全衛生法第37條第2項第3款,勞動場所發生罹災人數在一人以上，且需住院治療之職業災害，未於八小時內通報勞動檢查機構。,,
職業安全衛生署,20220704,20220429,勞職授字第11102019901號,竹榮鋼鐵工業股份有限公司陳榮三,職業安全衛生法第26條第2項,以其承攬之全部或一部分交付再承攬時，未於事前告知該再承攬人有關其事業工作環境、危害因素暨職業安全衛生法及有關安全衛生規定應採取之措施。,,
台北市,20240105,20231106,府勞職字第11261125865號,竹榮鋼鐵工業股份有限公司陳榮三,職業安全衛生法第26條第2項,承攬人未事前告知再承攬人依規定應採取措施。,,
職業安全衛生署,20231009,20230720,勞職授字第1120203577A號,竹榮鋼鐵工業股份有限公司陳榮三,職業安全衛生法第37條第2項第3款,勞動場所發生罹災人數在一人以上，且需住院治療之職業災害，未於八小時內通報勞動檢查機構。,,
職業安全衛生署,20231009,20230720,勞職授字第1120203577號,竹榮鋼鐵工業股份有限公司陳榮三,職業安全衛生設施規則第224條第2項暨職業安全衛生法第6條第1項,對於高度在二公尺以上之工作場所邊緣及開口部分，勞工有遭受墜落危險之虞者，應設有適當強度之護欄、護蓋等防護設備。雇主為前項措施顯有困難，或作業之需要臨時將護欄、護蓋等拆除，應採取使勞工使用安全帶等防止因墜落而致勞工遭受危險之措施。,,
職業安全衛生署,20250315,20250219,勞職授字第1140250695號,竹榮鋼鐵工業股份有限公司陳美慧,職業安全衛生設施規則第116條第14款;機械設備器具安全標準第95條暨職業安全衛生法第6條第1項,雇主對於勞動場所作業之車輛機械，未使駕駛者或有關人員負責執行下列事項：一、…十四、使用座式操作之配衡型堆高機及側舉型堆高機，應使擔任駕駛之勞工確實使用駕駛座安全帶。…；研磨機之研磨輪，未設置護罩，並具有第九十六條至第一百零四條所定之性能。…。,,
