主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20180727,20180521,北市勞職字第10760118761號,福泰營造股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款。,對於高度2公尺以上之開口部分從事作業，未於開口處設置護欄、護蓋或安全網等防護設備，使勞工有遭受墜落危險之虞。,,
台北市,20181001,20180621,北市勞職字第10760126701號,福泰營造股份有限公司,營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項第7款,暴露鋼筋等材料未採取防護設施。,,
台北市,20181201,20180903,北市勞職字第10760557941號,福泰營造股份有限公司,職業安全衛生法第27條第1項第1、2、3款,原事業單位未採取承攬管理必要措施。,,
台北市,20180727,20180521,北市勞職字第10760118761號,福泰營造股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款。,對於高度2公尺以上之開口部分從事作業，未於開口處設置護欄、護蓋或安全網等防護設備，使勞工有遭受墜落危險之虞。,,
台北市,20181001,20180621,北市勞職字第10760126701號,福泰營造股份有限公司,營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項第7款,暴露鋼筋等材料未採取防護設施。,,
台北市,20181201,20180903,北市勞職字第10760557941號,福泰營造股份有限公司,職業安全衛生法第27條第1項第1、2、3款,原事業單位未採取承攬管理必要措施。,,
台北市,20190502,20190226,北市勞職字第10860105601號,福泰營造股份有限公司,1.營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款;2.職業安全衛生法第27條第1項第1、2、3、4款,1.有墜落危險之處所未設防護設備。;2.原事業單位未採取承攬管理必要措施。,,
台北市,20190828,20190506,北市勞職字第10860252961號,福泰營造股份有限公司,營造安全衛生設施標準第11-1條暨職業安全衛生法第6條第1項第1、3、5款,未提供安全帽使正確戴用。,,
勞動部勞工保險局,20201012,20200821,保退一字第10969911085號,福泰營造股份有限公司陳國禎,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,30545,
勞動部勞工保險局,20201210,20201023,保退一字第10969911105號,福泰營造股份有限公司陳國禎,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,31324,
台北市,20220304,20211220,北市勞職字第11061265851號,福泰營造股份有限公司陳國禎,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條1項第13款;職業安全衛生設施規則第225條第1項暨職業安全衛生法第6條1項第13款;職業安全衛生設施規則第228條暨職業安全衛生法第6條第1項第13款;職業安全衛生法第27條第1項第1、2、3、4款,有墜落危險之處所未設防護設備。;2公尺以上作業未設置工作台。;未設置安全上下之設備。;原事業單位未採取承攬管理必要措施。,,
新北市,20210618,20210325,新北府勞檢字第1104718377號,福泰營造股份有限公司陳國禎,職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,,
台北市,20220805,20220518,北市勞職字第11160571201號,福泰營造股份有限公司陳國禎,營造安全衛生設施標準第11-1條暨職業安全衛生法第6條第1項第1、3、5款,未提供安全帽使正確戴用。,,
台北市,20221005,20220823,北市勞職字第11160822741號,福泰營造股份有限公司陳國禎,職業安全衛生法第27條第1項第1、2、3款,原事業單位未採取承攬管理必要措施。,,
台北市,20221005,20220830,北市勞職字第11160836641號,福泰營造股份有限公司陳國禎,職業安全衛生法第27條第1項第2、3款,原事業單位未採取承攬管理必要措施。,,
勞動部勞工保險局,20240812,20240625,保退一字第11369911065號,福泰營造股份有限公司陳國禎,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,71060,
勞動部勞工保險局,20241011,20240827,保退一字第11369911085號,福泰營造股份有限公司陳國禎,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,48088,
勞動部勞工保險局,20241210,20241028,保退一字第11369911105號,福泰營造股份有限公司陳國禎,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,47764,
勞動部勞工保險局,20250210,20241225,保退一字第11369911125號,福泰營造股份有限公司陳國禎,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,39631,
職業安全衛生署,20241115,20241001,勞職授字第1130206528號,福泰營造股份有限公司陳國禎,職業安全衛生法第27條第1項第2款、第3款、第4款,與承攬人分別僱用勞工共同作業時，未採取工作之連繫與調整之必要措施、未巡視工作場所、未指導及協助相關承攬事業間之安全衛生教育。,,罰鍰公告
