主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
嘉義縣,20160801,20160720,府授社勞資字第10501341111號,指入有限公司,勞動基準法第32條第2項,未依勞動基準法第32條第2項雇主延長勞工工作時間連同正常工作時間，一日不超過12小時。延長之工作時間，一個月不超過46小時,,
嘉義縣,20160801,20160720,府授社勞資字第10501341112號,指入有限公司,勞動基準法第37條,未依規定應放假之日未予休假,,
嘉義縣,20160801,20160720,府授社勞資字第1050134111號,指入有限公司,勞動基準法第24條,未依勞動基準法第24條規定給付延長工作時間之工資,,
嘉義縣,20190301,20190213,府授社勞資字第10800267931號,指入有限公司,勞動基準法第36條第1項,未依勞動基準法第36條第1項規定每７日應有一日之休息作為例假。,,
嘉義縣,20190301,20190213,府授社勞資字第1080026793號,指入有限公司,勞動基準法第32條第2項,未依勞動基準法第32條第2項雇主延長勞工工作時間連同正常工作時間，一日不超過12小時。,,
嘉義縣,20200801,20200723,府授社勞資字第1090159885號,指入有限公司,勞動基準法第36條第1項,未依勞動基準法第36條第1項規定每７日應有一日之休息作為例假。,30000,
嘉義縣,20211101,20211021,府勞資字第11002396901號,指入有限公司,勞動基準法第36條,未依勞動基準法第36條第1項規定每7日應有一日之休息作為例假。,40000,
嘉義縣,20211101,20211021,府勞資字第1100239690號,指入有限公司,勞動基準法第24條,未依勞動基準法第24條規定計算延長工時之工資。,30000,
勞動部勞工保險局,20230210,20221227,保退一字第11169911125號,指入有限公司鄭金龍,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,595,
勞動部勞工保險局,20230810,20230626,保退一字第11269911065號,指入有限公司鄭金龍,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,23086,
勞動部勞工保險局,20231011,20230824,保退一字第11269911085號,指入有限公司鄭金龍,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,40505,
勞動部勞工保險局,20240215,20231221,保退一字第11269911125號,指入有限公司鄭金龍,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,22917,
嘉義縣,20160801,20160720,府授社勞資字第10501341111號,指入有限公司,勞動基準法第32條第2項,未依勞動基準法第32條第2項雇主延長勞工工作時間連同正常工作時間，一日不超過12小時。延長之工作時間，一個月不超過46小時,,
嘉義縣,20160801,20160720,府授社勞資字第10501341112號,指入有限公司,勞動基準法第37條,未依規定應放假之日未予休假,,
嘉義縣,20160801,20160720,府授社勞資字第1050134111號,指入有限公司,勞動基準法第24條,未依勞動基準法第24條規定給付延長工作時間之工資,,
嘉義縣,20190301,20190213,府授社勞資字第10800267931號,指入有限公司,勞動基準法第36條第1項,未依勞動基準法第36條第1項規定每７日應有一日之休息作為例假。,,
嘉義縣,20190301,20190213,府授社勞資字第1080026793號,指入有限公司,勞動基準法第32條第2項,未依勞動基準法第32條第2項雇主延長勞工工作時間連同正常工作時間，一日不超過12小時。,,
嘉義縣,20200801,20200723,府授社勞資字第1090159885號,指入有限公司,勞動基準法第36條第1項,未依勞動基準法第36條第1項規定每７日應有一日之休息作為例假。,30000,
嘉義縣,20211101,20211021,府勞資字第11002396901號,指入有限公司,勞動基準法第36條,未依勞動基準法第36條第1項規定每7日應有一日之休息作為例假。,40000,
嘉義縣,20211101,20211021,府勞資字第1100239690號,指入有限公司,勞動基準法第24條,未依勞動基準法第24條規定計算延長工時之工資。,30000,
勞動部勞工保險局,20230210,20221227,保退一字第11169911125號,指入有限公司鄭金龍,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,595,
勞動部勞工保險局,20230810,20230626,保退一字第11269911065號,指入有限公司鄭金龍,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,23086,
勞動部勞工保險局,20231011,20230824,保退一字第11269911085號,指入有限公司鄭金龍,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,40505,
勞動部勞工保險局,20240215,20231221,保退一字第11269911125號,指入有限公司鄭金龍,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,22917,
