主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
勞動部勞工保險局,20210412,20210224,保退一字第11069911025號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,18850,
勞動部勞工保險局,20220610,20220427,保退一字第11169911045號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,214014,
勞動部勞工保險局,20220810,20220627,保退一字第11169911065號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,201576,
勞動部勞工保險局,20221011,20220824,保退一字第11169911085號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,198137,
勞動部勞工保險局,20221212,20221026,保退一字第11169911105號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,45648,
勞動部勞工保險局,20230612,20230426,保退一字第11269911045號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,45648,
勞動部勞工保險局,20230810,20230626,保退一字第11269911065號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,136944,
勞動部勞工保險局,20231011,20230824,保退一字第11269911085號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,182592,
勞動部勞工保險局,20231211,20231026,保退一字第11269911105號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,136944,
勞動部勞工保險局,20240215,20231221,保退一字第11269911125號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,84916,
勞動部勞工保險局,20240410,20240226,保退一字第11369911025號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,84360,
勞動部勞工保險局,20240611,20240425,保退一字第11369911045號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,42180,
勞動部勞工保險局,20240812,20240625,保退一字第11369911065號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,126540,
勞動部勞工保險局,20241011,20240827,保退一字第11369911085號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,84360,
勞動部勞工保險局,20241210,20241028,保退一字第11369911105號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,88582,
勞動部勞工保險局,20250210,20241225,保退一字第11369911125號,樂苗文創多媒體股份有限公司ＣａｒｒｉｅＴｈｏｒａＰｅｄｅｒｓｏ,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,93096,
