主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
職業安全衛生署,20151215,20151118,勞職授字第1040203856號,南京新星記營造廠有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度2公尺以上之外牆施工架工作臺及室內3樓至5樓樓梯開口部分，未於外牆施工架工作臺設置內側交叉拉桿、下拉桿，及於室內3樓至5樓樓梯開口部分設置護欄等防護設備。,,
職業安全衛生署,20151215,20151118,勞職授字第1040203860號,南京新星記營造廠有限公司,職業安全衛生法第27條第1項第2、3款,與承攬人分別僱用勞工共同作業時，對於高度2公尺以上之外牆施工架工作臺未設置內側交叉拉桿、下拉桿，及室內3樓至5樓樓梯開口部分未設置護欄等防護設備具有嚴重危害勞工及發生職業災害之虞之工作場所，未依規定「確實巡視」；亦未對於該場所2公尺以上處所墜落危害「連繫調整」其工作場所必要之安全防護設備或措施；致勞工有發生職業災害之虞。,,
職業安全衛生署,20160310,20160218,勞職授字第1050200481號,南京新星記營造廠有限公司,職業安全衛生法第16條第1項,設置營建用升降機1座(積載荷重：900公斤)，係屬中央主管機關指定具有危險性之機械，未經檢查合格取得檢查合格證即予使用。,,
職業安全衛生署,20230110,20221025,勞職授字第1110206103號,南京新星記營造廠有限公司林欽榮,職業安全衛生設施規則第228條暨職業安全衛生法第6條第1項,對於高差超過1.5公尺之鋼構構台上下設備等場所作業，勞工有遭受墜落危險之虞，未於該處設置使勞工安全上下之設備。,,
台中市,20230710,20230626,府授勞檢字第1120168546號,南京新星記營造廠有限公司林欽榮,職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,,
職業安全衛生署,20230410,20230111,勞職授字第1120200137號,南京新星記營造廠有限公司林欽榮,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度2公尺以上之樓板開口及樓梯，勞工有遭受墜落危險之虞，未於開口部分設置護欄等防護設備。,,
台中市,20240812,20240717,府授勞檢字第1130192425號,南京新星記營造廠有限公司林欽榮,職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,,
職業安全衛生署,20151215,20151118,勞職授字第1040203856號,南京新星記營造廠有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度2公尺以上之外牆施工架工作臺及室內3樓至5樓樓梯開口部分，未於外牆施工架工作臺設置內側交叉拉桿、下拉桿，及於室內3樓至5樓樓梯開口部分設置護欄等防護設備。,,
職業安全衛生署,20151215,20151118,勞職授字第1040203860號,南京新星記營造廠有限公司,職業安全衛生法第27條第1項第2、3款,與承攬人分別僱用勞工共同作業時，對於高度2公尺以上之外牆施工架工作臺未設置內側交叉拉桿、下拉桿，及室內3樓至5樓樓梯開口部分未設置護欄等防護設備具有嚴重危害勞工及發生職業災害之虞之工作場所，未依規定「確實巡視」；亦未對於該場所2公尺以上處所墜落危害「連繫調整」其工作場所必要之安全防護設備或措施；致勞工有發生職業災害之虞。,,
職業安全衛生署,20160310,20160218,勞職授字第1050200481號,南京新星記營造廠有限公司,職業安全衛生法第16條第1項,設置營建用升降機1座(積載荷重：900公斤)，係屬中央主管機關指定具有危險性之機械，未經檢查合格取得檢查合格證即予使用。,,
職業安全衛生署,20230110,20221025,勞職授字第1110206103號,南京新星記營造廠有限公司林欽榮,職業安全衛生設施規則第228條暨職業安全衛生法第6條第1項,對於高差超過1.5公尺之鋼構構台上下設備等場所作業，勞工有遭受墜落危險之虞，未於該處設置使勞工安全上下之設備。,,
台中市,20230710,20230626,府授勞檢字第1120168546號,南京新星記營造廠有限公司林欽榮,職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,,
職業安全衛生署,20230410,20230111,勞職授字第1120200137號,南京新星記營造廠有限公司林欽榮,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度2公尺以上之樓板開口及樓梯，勞工有遭受墜落危險之虞，未於開口部分設置護欄等防護設備。,,
台中市,20240812,20240717,府授勞檢字第1130192425號,南京新星記營造廠有限公司林欽榮,職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,,
