主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
勞動部勞工保險局,20201210,20201023,保退一字第10969911105號,興銘開發股份有限公司彭水吉,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,8568,
勞動部勞工保險局,20210217,20201222,保退一字第10969911125號,興銘開發股份有限公司彭水吉,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,952,
勞動部勞工保險局,20211210,20211025,保退一字第11069911105號,興銘開發股份有限公司羅士儒,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,4800,
勞動部勞工保險局,20220210,20211223,保退一字第11069911125號,興銘開發股份有限公司羅士儒,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,1953,
勞動部勞工保險局,20230210,20221227,保退一字第11169911125號,興銘開發股份有限公司羅士儒,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,1822,
勞動部勞工保險局,20230410,20230222,保退一字第11269911025號,興銘開發股份有限公司羅士儒,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,475,
勞動部勞工保險局,20201210,20201023,保退一字第10969911105號,興銘開發股份有限公司彭水吉,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,8568,
勞動部勞工保險局,20210217,20201222,保退一字第10969911125號,興銘開發股份有限公司彭水吉,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,952,
勞動部勞工保險局,20211210,20211025,保退一字第11069911105號,興銘開發股份有限公司羅士儒,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,4800,
勞動部勞工保險局,20220210,20211223,保退一字第11069911125號,興銘開發股份有限公司羅士儒,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,1953,
勞動部勞工保險局,20230210,20221227,保退一字第11169911125號,興銘開發股份有限公司羅士儒,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,1822,
勞動部勞工保險局,20230410,20230222,保退一字第11269911025號,興銘開發股份有限公司羅士儒,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,475,
