主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20160119,20151110,府勞動字第10436848200號,萬金工業工程有限公司陳瑞玲,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,,
新北市,20180221,20171222,新北府勞檢字第1063591715號,萬金工業工程有限公司,勞動基準法第22條第2項,工資未全額直接給付勞工,,
桃園市,20171110,20170914,106年府勞檢字1060221779號,萬金工業工程有限公司陳瑞玲,勞基法第70條,工作規則未依規定報備並公開揭示,,
台北市,20180507,20180315,北市勞動字第10730213200號,萬金工業工程有限公司陳瑞玲,勞動基準法第22條第2項,工資未全額給付給勞工,,
台北市,20190201,20181116,北市勞職字第10760708941號,萬金工業工程有限公司,職業安全衛生管理辦法第3條第1項暨職業安全衛生法第23條第1項,未設置管理人員。,,
台北市,20160119,20151110,府勞動字第10436848200號,萬金工業工程有限公司陳瑞玲,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,,
台北市,20160119,20151110,府勞動字第10436848200號,萬金工業工程有限公司陳瑞玲,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,,
新北市,20180221,20171222,新北府勞檢字第1063591715號,萬金工業工程有限公司,勞動基準法第22條第2項,工資未全額直接給付勞工,,
桃園市,20171110,20170914,106年府勞檢字1060221779號,萬金工業工程有限公司陳瑞玲,勞基法第70條,工作規則未依規定報備並公開揭示,,
台北市,20180507,20180315,北市勞動字第10730213200號,萬金工業工程有限公司陳瑞玲,勞動基準法第22條第2項,工資未全額給付給勞工,,
台北市,20190201,20181116,北市勞職字第10760708941號,萬金工業工程有限公司,職業安全衛生管理辦法第3條第1項暨職業安全衛生法第23條第1項,未設置管理人員。,,
桃園市,20180503,20180308,107年府勞檢字1070048001號,萬金工業工程有限公司陳瑞玲,勞基法第24條第2項,休息日工作未依規定給付工資,,
桃園市,20181005,20180816,107年府勞檢字10702052971號,萬金工業工程有限公司陳瑞玲,勞基法第39條,例假、休息日、第37條所定之休假及特別休假未依規定加給工資,,
桃園市,20181005,20180816,107年府勞檢字1070205297號,萬金工業工程有限公司陳瑞玲,勞基法第24條,延長工作時間未依規定加給工資,,
台北市,20190502,20190313,北市勞動字第10860092851號,萬金工業工程有限公司陳瑞玲,勞動基準法第59條第2款,未依規定補償職災勞工原領工資補償,,
台中市,20210506,20210311,府授勞動字第1100057500號,萬金工業工程有限公司陳瑞玲,勞動基準法第22條第2項,未依規定給付工資,20000,
台中市,20220504,20220318,府授勞動字第1110063693號,萬金工業工程有限公司陳瑞玲,勞動基準法第38條第4項,未依法給予勞工應休未休特別休假工資,20000,
新北市,20220617,20220407,新北府勞檢字第1114739769號,萬金工業工程有限公司陳瑞玲,勞動基準法第38條第1項,未依規定給予特別休假,40000,
台中市,20230305,20230109,府授勞動字第1120002685號,萬金工業工程有限公司陳瑞玲,勞動基準法第24條;勞動基準法第38條第4項,未依法給予勞工延長工時工資未依法給予勞工應休未休特別休假工資,50000,
台北市,20230704,20230522,府勞動字第11260086271號,萬金工業工程有限公司陳瑞玲,勞動基準法第22條第2項,工資未依法給付給勞工,20000,
新北市,20240223,20231123,新北府勞檢字第11246871171號,萬金工業工程有限公司陳瑞玲,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,40000,
新北市,20240223,20231123,新北府勞檢字第1124687117號,萬金工業工程有限公司陳瑞玲,勞動基準法第22條第2項,工資未全額直接給付勞工,40000,
