主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20200105,20191015,北市勞職字第10860897381,達茂營造股份有限公司,營造安全衛生設施標準第11-1條暨職業安全衛生法第6條第1項第1、3、5款,未提供安全帽使正確戴用。,,
職業安全衛生署,20190408,20190115,勞職授字第1080200116號,達茂營造股份有限公司,營造安全衛生設施標準第20條第3款暨職業安全衛生法第6條第1項,對於設置之護欄，以鋼管構成者，杆柱相鄰間距超過二點五公尺,,
職業安全衛生署,20190708,20190403,勞職授字第1080201316號,達茂營造股份有限公司,機械設備器具安全標準第60條第2款暨職業安全衛生法第6條第1項,對於圓盤鋸，未設置鋸齒接觸預防裝置,,
職業安全衛生署,20191007,20190703,勞職授字第1080202826號,達茂營造股份有限公司,職業安全衛生設施規則第228條營造安全衛生設施標準第19條第1項營造安全衛生設施標準第45條第3款暨職業安全衛生法第6條第1項,對於高差超過1.5公尺以上之倉庫等場所作業，勞工有遭受墜落危險之虞者，未於該處設置能使勞工安全上下之設備；對於高度二公尺以上之樓梯、夾層、倉庫等場所作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備；對於為維持施工架(警衛室及辦公室)之穩定，有發生倒塌、崩塌危險之虞，未於適當之垂直、水平距離處與構造物妥實連接，其間隔在垂直方向以不超過五點五公尺，水平方向以不超過七點五公尺為限,,
高雄市,20191024,20190624,高市勞檢字第10871135100號,達茂營造股份有限公司,職業安全衛生法第6條第1項第5款,1.雇主對勞工於高差超過1.5公尺以上之場所作業時，未設置使勞工安全上下之設備。2.對於高度二公尺以上之屋頂、開口部分、工作臺等場所作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。3.對於施工構臺、高度5公尺以上施工架之構築及拆除，應事先就預期施工時之最大荷重，未依結構力學原理妥為設計，置備施工圖說，並指派所僱之專任工程人員簽章確認強度計算書及施工圖說。,,
高雄市,20200408,20190924,高市勞檢字第10871783000號,達茂營造股份有限公司,職業安全衛生法第6條第1項第5款,對於2公尺外牆施工架工作台開口部分，未於該處設置護欄、護蓋或安全網等防護設備。,,
高雄市,20200516,20191028,高市勞檢字第10872000600號,達茂營造股份有限公司,職業安全衛生法第6條第1項第5款,對於高度5公尺以上施工架之構築及拆除，未建立按施工圖說施作之查驗機制。,,
桃園市,20200706,20200505,府勞檢字第1090108868號,達茂營造股份有限公司陳建榮,職業安全衛生設施規則第228條暨職業安全衛生法第6條第1項;營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項;營造安全衛生設施標準第65條第3款暨職業安全衛生法第6條第1項;營造安全衛生設施標準第77條暨職業安全衛生法第6條第1項,雇主對勞工於高差超過一．五公尺以上之場所作業時，應設置能使勞工安全上下之設備。;雇主對於高度二公尺以上之屋頂、鋼樑、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋樑墩柱及橋樑上部結構、橋臺等場所作業，勞工有遭受墜落危險之虞者，應於該處設置護欄、護蓋或安全網等防護設備。;雇主僱用勞工從事露天開挖作業時，為防止地面之崩塌或土石之飛落，應採取下列措施：一、…。三、開挖出之土石應常清理，不得堆積於開挖面之上方或與開挖面高度等值之坡肩寬度範圍內。四、…。;雇主對於開挖場所有地面崩塌或土石飛落之虞時，應依地質及環境狀況，設置適當擋土支撐、反循環樁、連續壁、邊坡保護等方法或張設防護網等設施。,,
桃園市,20201117,20200918,府勞檢字第1090236404號,達茂營造股份有限公司陳建榮,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,雇主對於高度二公尺以上之屋頂、鋼樑、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋樑墩柱及橋樑上部結構、橋臺等場所作業，勞工有遭受墜落危險之虞者，應於該處設置護欄、護蓋或安全網等防護設備。,,
職業安全衛生署,20200504,20200203,勞職授字第1090200263號,達茂營造股份有限公司,營造安全衛生設施標準第19條第1項職業安全衛生設施規則第228條暨職業安全衛生法第6條第1項,對於高度二公尺以上之外牆施工架、2F室內施工架場所作業，未於該處設置護欄、護蓋或安全網等防護設備；對於高差1.5公尺以上2F室內施工架，未設置使勞工安全上下之設備。,,
