主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20160324,20160104,北市勞動字第10436324700號,新東陽股份有限公司麥寬成,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,,
桃園市,20160610,20160510,105年府勞條字1050110946號,新東陽股份有限公司麥寬成,勞基法第32條第2項,延長工作時間超過法令規定,,
桃園市,20160610,20160510,105年府勞條字1050119461號,新東陽股份有限公司麥寬成,勞基法第36條,每七日中未有一日之休息做為例假,,
台南市,20170310,20170223,府勞條字第1060201973號,新東陽股份有限公司麥寬成,勞動基準法第36條,每七日中未有一日之休息作為例假。,,
桃園市,20170906,20170725,106年府勞條字1060171997號,新東陽股份有限公司麥寬成,勞基法第24條第1項,延長工作時間未依規定加給工資,,
台北市,20160324,20160104,北市勞動字第10436324700號,新東陽股份有限公司麥寬成,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,,
桃園市,20160610,20160510,105年府勞條字1050110946號,新東陽股份有限公司麥寬成,勞基法第32條第2項,延長工作時間超過法令規定,,
桃園市,20160610,20160510,105年府勞條字1050119461號,新東陽股份有限公司麥寬成,勞基法第36條,每七日中未有一日之休息做為例假,,
台南市,20170310,20170223,府勞條字第1060201973號,新東陽股份有限公司麥寬成,勞動基準法第36條,每七日中未有一日之休息作為例假。,,
桃園市,20170906,20170725,106年府勞條字1060171997號,新東陽股份有限公司麥寬成,勞基法第24條第1項,延長工作時間未依規定加給工資,,
桃園市,20180410,20180222,府勞檢字第10700416111號,新東陽股份有限公司麥寬成,職業安全衛生教育訓練規則第16條第1項暨職業安全衛生法第32條第1項,?雇主對新僱勞工或在職勞工於變更工作前，應使其接受適於各該工作必要之一般安全衛生教育訓練。但其工作環境、工作性質與變更前相當者，不在此限。,,
桃園市,20180410,20180222,府勞檢字第1070041611號,新東陽股份有限公司麥寬成,職業安全衛生設施規則第57條第1項暨職業安全衛生法第6條第1項,雇主對於機械之掃除、上油、檢查、修理或調整有導致危害勞工之虞者，應停止相關機械運轉及送料。為防止他人操作該機械之起動等裝置或誤送料，應採上鎖或設置標示等措施，並設置防止落下物導致危害勞工之安全設備與措施。,,
桃園市,20180810,20180606,府勞檢字第1070135801號,新東陽股份有限公司麥寬成,職業安全衛生設施規則第275條第5款暨職業安全衛生法第6條第1項;職業安全衛生設施規則第126條暨職業安全衛生法第6條第1項;職業安全衛生設施規則第175條第2款暨職業安全衛生法第6條第1項;職業安全衛生設施規則第116條第12款暨職業安全衛生法第6條第1項,雇主對於電氣設備，平時應注意下列事項：一、…。五、防止工作人員感電之圍柵、屏障等設備，如發現有損壞，應即修補。;雇主對於荷重在一公噸以上之堆高機，應指派經特殊安全衛生教育、訓練人員操作。;雇主對於下列設備有因靜電引起爆炸或火災之虞者，應採取接地、使用除電劑、加濕、使用不致成為發火源之虞之除電裝置或其他去除靜電之裝置：一、…。二、收存危險物之液槽車、儲槽、油桶等設備。三、…。;雇主對於就業場所作業之車輛機械，應使駕駛者或有關人員負責執行下列事項：一、…。十二、堆高機於駕駛者離開其位置時，應採將貨叉等放置於地面，並將原動機熄火、制動。,,
