主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
勞動部勞工保險局,20230110,20221104,保退三字第11160156251號,全蓬實業股份有限公司陳陸政,勞工退休金條例第15條第2項,雇主未依規定覈實申報調整勞工退休金提繳工資。,5000,
桃園市,20220706,20220509,111年府勞檢字1110122722號,全蓬實業股份有限公司陳陸政,勞基法第32條第2項,延長工作時間超過法令規定,20000,
桃園市,20220510,20220328,府勞檢字第11100777871號,全蓬實業股份有限公司陳陸政,職業安全衛生法第37條第2項第3款,事業單位勞動場所發生下列職業災害之一者，雇主應於八小時內通報勞動檢查機構：一、…。三、發生災害之罹災人數在一人以上，且需住院治療。四、…。,,
桃園市,20220510,20220328,府勞檢字第1110077787號,全蓬實業股份有限公司陳陸政,職業安全衛生設施規則第43條第1項暨職業安全衛生法第6條第1項,雇主對於機械之原動機、轉軸、齒輪、帶輪、飛輪、傳動輪、傳動帶等有危害勞工之虞之部分，應有護罩、護圍、套胴、跨橋等設備。,,
桃園市,20221206,20221027,府勞檢字第11103031691號,全蓬實業股份有限公司陳陸政,勞工作業環境監測實施辦法第8條第1項第3款暨職業安全衛生法第12條第3項,本法施行細則第十七條第二項第四款規定之作業場所，雇主應依下列規定，實施作業環境監測：一、…。三、製造、處置或使用附表1所列有機溶劑之作業場所，應每六個月監測其濃度一次以上。四、…。,,
桃園市,20221206,20221027,府勞檢字第11103031692號,全蓬實業股份有限公司陳陸政,職業安全衛生教育訓練規則第17條第1項暨職業安全衛生法第32條第1項,雇主對新僱勞工或在職勞工於變更工作前，應使其接受適於各該工作必要之一般安全衛生教育訓練。但其工作環境、工作性質與變更前相當者，不在此限。,,
桃園市,20221206,20221027,府勞檢字第1110303169號,全蓬實業股份有限公司陳陸政,有機溶劑中毒預防規則第25條暨職業安全衛生法第6條第1項;職業安全衛生設施規則第177條第1項第3款暨職業安全衛生法第6條第1項;職業安全衛生設施規則第43條第1項暨職業安全衛生法第6條第1項;職業安全衛生設施規則第58條第1款暨職業安全衛生法第6條第1項;職業安全衛生設施規則第45條暨職業安全衛生法第6條第1項;職業安全衛生設施規則第159條第6款暨職業安全衛生法第6條第1項,雇主於室內儲藏有機溶劑或其混存物時，應使用備有栓蓋之堅固容器，以免有機溶劑或其混存物之溢出、漏洩、滲洩或擴散，該儲藏場所應依下列規定：一、防止與作業無關人員進入之措施。二、將有機溶劑蒸氣排除於室外。;雇主對於作業場所有易燃液體之蒸氣、可燃性氣體或爆燃性粉塵以外之可燃性粉塵滯留，而有爆炸、火災之虞者，應依危險特性採取通風、換氣、除塵等措施外，並依下列規定辦理：一、…。三、使用之電氣機械、器具或設備，應具有適合於其設置場所危險區域劃分使用之防爆性能構造。;雇主對於機械之原動機、轉軸、齒輪、帶輪、飛輪、傳動輪、傳動帶等有危害勞工之虞之部分，應有護罩、護圍、套胴、跨橋等設備。;雇主對於下列機械部分，其作業有危害勞工之虞者，應設置護罩、護圍或具有連鎖性能之安全門等設備。一、紙、布、鋼纜或其他具有捲入點危險之捲胴作業機械。二、…。;雇主對於使用動力運轉之機械，具有顯著危險者，應於適當位置設置有明顯標誌之緊急制動裝置，立即遮斷動力並與制動系統連動，能於緊急時快速停止機械之運轉。;雇主對物料之堆放，應依下列規定：一、…。六、不得妨礙消防器具之緊急使用。七、…。,,
桃園市,20240408,20240227,府勞檢字第1130047721號,全蓬實業股份有限公司陳陸政,職業安全衛生設施規則第57條第1項暨職業安全衛生法第6條第1項;職業安全衛生設施規則第58條第1款暨職業安全衛生法第6條第1項,雇主對於機械之掃除、上油、檢查、修理或調整有導致危害勞工之虞者，應停止相關機械運轉及送料為防止他人操作該機械之起動等裝置或誤送料，應採上鎖或設置標示等措施，並設置防止落下物導致危害勞工之安全設備與措施。;雇主對於下列機械部分，其作業有危害勞工之虞者，應設置護罩、護圍或具有連鎖性能之安全門等設備一、紙、布、鋼纜或其他具有捲入點危險之捲胴作業機械二、…。,,
勞動部勞工保險局,20230110,20221104,保退三字第11160156251號,全蓬實業股份有限公司陳陸政,勞工退休金條例第15條第2項,雇主未依規定覈實申報調整勞工退休金提繳工資。,5000,
桃園市,20220706,20220509,111年府勞檢字1110122722號,全蓬實業股份有限公司陳陸政,勞基法第32條第2項,延長工作時間超過法令規定,20000,
