主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
職業安全衛生署,20160524,20160407,勞職授字第1050201086號,雙喜營造股份有限公司,營造安全衛生設施標準第19條第1項、第40條第1項暨職業安全衛生法第6條第1項,對於高度2公尺以上之外牆施工架部分內外側未有下拉桿、管道間開口等場所作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。另對於高度五公尺以上之外牆施工架部分，未事先就預期施工時之最大荷重，依結構力學原理妥為設計，置備施工圖說，並指派所僱之專任工程人員簽章確認強度計算書及施工圖說及未建立按施工圖說施作之查驗機制。,,
職業安全衛生署,20170210,20161229,勞職授字第1050204760號,雙喜營造股份有限公司,職業安全衛生設施規則第228條、營造安全衛生設施標準第11之1條、第19條第1項暨職業安全衛生法第6條第1項,對於高差1.5公尺以上之施工架作業場所，未設置使勞工安全上下之設備；對於進入營繕工程之施作人員，未使其確實配戴安全帽；對於度2公尺以上之外牆施工架高作業場所，未設置內側交叉拉桿及下拉桿等防護設備。,,
職業安全衛生署,20180302,20171106,勞職授字第10602047991號,雙喜營造股份有限公司,營造安全衛生設施標準第5條、第19條第1項、第20條第1項及職業安全衛生設施規則第228條暨職業安全衛生法第6條第1項,工作場所暴露之鋼筋未採取彎曲尖端、加蓋或加裝護套等防護設施，對於高度2公尺以上之作業場所，勞工有遭受墜落危險之虞，未設置護欄、護蓋或安全網等防護設備，依規定設置之護欄未具有腳趾板及對勞工於高差超過1.5公尺以上之2F室內施工架場所作業時未設置使勞工安全上下之設備。,,
職業安全衛生署,20180302,20171106,勞職授字第1060204799號,雙喜營造股份有限公司,職業安全衛生法第27條第1項2、3款,與承攬人共同作業時，未採取工作連繫與調整之必要措施、未巡視工作場所。,,
台北市,20180615,20180423,北市勞職字第10732195900號,雙喜營造股份有限公司,職業安全衛生法第27條第1項第4款。,與承攬人分別僱用勞工共同作業，對承攬人所僱勞工從事作業，未指導及協助承攬人依職業安全衛生教育訓練規則第16條第1項之規定，對作業勞工施以必要之安全衛生教育訓練。,,
職業安全衛生署,20160524,20160407,勞職授字第1050201086號,雙喜營造股份有限公司,營造安全衛生設施標準第19條第1項、第40條第1項暨職業安全衛生法第6條第1項,對於高度2公尺以上之外牆施工架部分內外側未有下拉桿、管道間開口等場所作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。另對於高度五公尺以上之外牆施工架部分，未事先就預期施工時之最大荷重，依結構力學原理妥為設計，置備施工圖說，並指派所僱之專任工程人員簽章確認強度計算書及施工圖說及未建立按施工圖說施作之查驗機制。,,
職業安全衛生署,20170210,20161229,勞職授字第1050204760號,雙喜營造股份有限公司,職業安全衛生設施規則第228條、營造安全衛生設施標準第11之1條、第19條第1項暨職業安全衛生法第6條第1項,對於高差1.5公尺以上之施工架作業場所，未設置使勞工安全上下之設備；對於進入營繕工程之施作人員，未使其確實配戴安全帽；對於度2公尺以上之外牆施工架高作業場所，未設置內側交叉拉桿及下拉桿等防護設備。,,
職業安全衛生署,20180302,20171106,勞職授字第10602047991號,雙喜營造股份有限公司,營造安全衛生設施標準第5條、第19條第1項、第20條第1項及職業安全衛生設施規則第228條暨職業安全衛生法第6條第1項,工作場所暴露之鋼筋未採取彎曲尖端、加蓋或加裝護套等防護設施，對於高度2公尺以上之作業場所，勞工有遭受墜落危險之虞，未設置護欄、護蓋或安全網等防護設備，依規定設置之護欄未具有腳趾板及對勞工於高差超過1.5公尺以上之2F室內施工架場所作業時未設置使勞工安全上下之設備。,,
職業安全衛生署,20180302,20171106,勞職授字第1060204799號,雙喜營造股份有限公司,職業安全衛生法第27條第1項2、3款,與承攬人共同作業時，未採取工作連繫與調整之必要措施、未巡視工作場所。,,
台北市,20180615,20180423,北市勞職字第10732195900號,雙喜營造股份有限公司,職業安全衛生法第27條第1項第4款。,與承攬人分別僱用勞工共同作業，對承攬人所僱勞工從事作業，未指導及協助承攬人依職業安全衛生教育訓練規則第16條第1項之規定，對作業勞工施以必要之安全衛生教育訓練。,,
職業安全衛生署,20180611,20180305,勞職授字第10702005061號,雙喜營造股份有限公司,職業安全衛生法第27條第1項,與承攬人分別僱用勞工共同作業時，未設置協議組織並指定工作場所負責人擔任指揮、未監督及協調之工作、未採取工作之連繫與調整之必要措施、未巡視工作場所、未指導及協助相關承攬事業間之安全衛生教育。,,
職業安全衛生署,20180611,20180305,勞職授字第1070200506號,雙喜營造股份有限公司,職業安全衛生法第26條第1項,以其事業之全部或一部分交付承攬時，未於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施。,,
台北市,20190605,20190313,北市勞職字第10860106571號,雙喜營造股份有限公司,職業安全衛生法第27條第1項第2、3款,原事業單位未採取承攬管理必要措施。,,
台北市,20200105,20191025,北市勞職字第10860962791,雙喜營造股份有限公司,職業安全衛生法第27條第1項第4款,原事業單位未採取承攬管理必要措施。,,
台北市,20200505,20200326,北市勞動字第10960017871號,雙喜營造股份有限公司邱宏章,勞動基準法第24條第1項;勞動基準法第24條第2項,延長工作時間未依規定加給工資;未依法給付休息日工作之工資,,
台北市,20201105,20200805,北市勞職字第10960894401號,雙喜營造股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第13款,有墜落危險之處所未設防護設備。,,
台北市,20210205,20201110,北市勞職字第10961112561號,雙喜營造股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第13款,有墜落危險之處所未設防護設備。,,
台北市,20210903,20210624,北市勞職字第11060721221號,雙喜營造股份有限公司,職業安全衛生法第27條第1項,原事業單位未採取承攬管理必要措施。,,
台北市,20211105,20210817,北市勞職字第11060793301號,雙喜營造股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條1項第5款;職業安全衛生法第37條第2項第3款,有墜落危險之處所未設防護設備。;發生職業災害未於8小時內通報。,,
台北市,20220105,20211012,北市勞職字第11060989551號,雙喜營造股份有限公司邱宏章,營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項第13款,暴露鋼筋等材料未採取防護設施。,,
新北市,20210618,20210331,新北府勞檢字第1104719669號,雙喜營造股份有限公司邱宏章,職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,,
新北市,20211217,20210917,新北府勞檢字第1104738778號,雙喜營造股份有限公司邱宏章,職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,,
台北市,20221005,20220804,北市勞職字第11160806591號,雙喜營造股份有限公司邱宏章,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條1項第13款;職業安全衛生法第27條第1項第1、2、3款,有墜落危險之處所未設防護設備。;原事業單位未採取承攬管理必要措施。,,
台北市,20221205,20221019,北市勞職字第11161091771號,雙喜營造股份有限公司邱宏章,職業安全衛生法第27條第1項第1、2、3、4款,原事業單位未採取承攬管理必要措施。,,
台北市,20230206,20221222,北市勞職字第11161205521號,雙喜營造股份有限公司邱宏章,營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項第13款,暴露鋼筋等材料未採取防護設施。,,
新北市,20221021,20220831,新北府勞檢字第11147585601號,雙喜營造股份有限公司邱宏章,職業安全衛生法第27條第1項,事業單位與承攬人、再承攬人分別僱用勞工共同作業時，為防止職業災害，原事業單位未採取必要措施,,
新北市,20221021,20220831,新北府勞檢字第1114758560號,雙喜營造股份有限公司邱宏章,職業安全衛生法第26條第1項,事業單位以其事業之全部或一部分交付承攬時，未於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施,,
桃園市,20220705,20220503,府勞檢字第1110111132號,雙喜營造股份有限公司邱宏章,職業安全衛生法第27條第1項第2款;職業安全衛生法第27條第1項第3款,事業單位與承攬人、再承攬人分別僱用勞工共同作業時，為防止職業災害，原事業單位應採取下列必要措施：一、…。二、工作之連繫與調整。三、…。;事業單位與承攬人、再承攬人分別僱用勞工共同作業時，為防止職業災害，原事業單位應採取下列必要措施：一、…。三、工作場所之巡視。四、…。,,
台北市,20230306,20230113,府勞職字第11260508131號,雙喜營造股份有限公司邱宏章,職業安全衛生法第27條第1項第1款、第2款、第3款,原事業單位未採取承攬管理必要措施。,,
台北市,20230905,20230713,府勞職字第11260759631號,雙喜營造股份有限公司邱宏章,職業安全衛生法第27條第1項第1款、第2款、第3款,原事業單位未採取承攬管理必要措施。,,
台北市,20231005,20230814,府勞職字第11260809341號,雙喜營造股份有限公司邱宏章,職業安全衛生法第27條第1項第2款、第3款,原事業單位未採取承攬管理必要措施。,,
國家科學及技術委員會新竹科學園區,20230911,20230802,竹環字第1120025852號,雙喜營造股份有限公司邱宏章,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,雇主對於高度二公尺以上之屋頂、鋼梁、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋梁墩柱及橋梁上部結構、橋臺等場所作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備,,
國家科學及技術委員會新竹科學園區,20230911,20230802,竹環字第1120025853號,雙喜營造股份有限公司邱宏章,營造安全衛生設施標準第73條第2項暨職業安全衛生法第6條第1項,雇主對於第一款擋土支撐設計，未依所僱之專任工程人員或委由相關執業技師，依土壤力學原理妥為設計，置備施工圖說及強度計算書，據以執行,,
職業安全衛生署,20240205,20231127,勞職授字第1120205625號,雙喜營造股份有限公司邱宏章,職業安全衛生法第27條第1項第2款、第3款、第4款,與承攬人分別僱用勞工共同作業時，未採取工作之連繫與調整之必要措施、未巡視工作場所、未指導及協助相關承攬事業間之安全衛生教育。,,
國家科學及技術委員會新竹科學園區,20240206,20240104,竹環字第1130000813號,雙喜營造股份有限公司邱宏章,營造安全衛生設施標準第19條第1項、第71條暨職業安全衛生法第6條第1項規定,1.高度2公尺以上未設護欄。2.露天開挖，深度1.5公尺以上，未有擋土支撐。,,
