主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
職業安全衛生署,20171121,20170821,勞職授字第1060203668號,友力營造股份有限公司,職業安全衛生法第26條第2項,將工程部分交付再承攬時，未於事前以書面具體告知再承攬人有關工作場所之工作環境、被刺等危害因素暨職業安全衛生法及有關安全衛生規定應採取之措施。,,
職業安全衛生署,20171121,20170821,勞職授字第1060203668號,友力營造股份有限公司,職業安全衛生法第26條第2項,將工程部分交付再承攬時，未於事前以書面具體告知再承攬人有關工作場所之工作環境、被刺等危害因素暨職業安全衛生法及有關安全衛生規定應採取之措施。,,
勞動部勞工保險局,20230210,20221227,保退一字第11169911125號,友力營造股份有限公司胡德清,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,415,
勞動部勞工保險局,20230410,20230222,保退一字第11269911025號,友力營造股份有限公司胡德清,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,4917,
勞動部勞工保險局,20230612,20230426,保退一字第11269911045號,友力營造股份有限公司胡德清,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,11050,
勞動部勞工保險局,20230810,20230626,保退一字第11269911065號,友力營造股份有限公司胡德清,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,17199,
勞動部勞工保險局,20231011,20230824,保退一字第11269911085號,友力營造股份有限公司胡德清,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,19308,
勞動部勞工保險局,20231211,20231026,保退一字第11269911105號,友力營造股份有限公司胡德清,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,293,
桃園市,20230508,20230324,府勞檢字第1120076072號,友力營造股份有限公司胡德清,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項;營造安全衛生設施標準第40條第1項第1款暨職業安全衛生法第6條第1項;營造安全衛生設施標準第59條第1項第3款暨職業安全衛生法第6條第1項,雇主對於高度二公尺以上之屋頂、鋼梁、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋梁墩柱及橋梁上部結構、橋臺等場所作業，勞工有遭受墜落危險之虞者，應於該處設置護欄、護蓋或安全網等防護設備。;雇主對於施工構臺、懸吊式施工架、懸臂式施工架、高度七公尺以上且立面面積達三百三十平方公尺之施工架、高度七公尺以上之吊料平臺、升降機直井工作臺、鋼構橋橋面板下方工作臺或其他類似工作臺等之構築及拆除，應依下列規定辦理：一、事先就預期施工時之最大荷重，應由所僱之專任工程人員或委由相關執業技師，依結構力學原理妥為設計，置備施工圖說及強度計算書，經簽章確認後，據以執行。二、…。;雇主對於鋼管施工架之設置，應依下列規定辦理：一、…。三、裝有腳輪之移動式施工架，勞工作業時，其腳部應以有效方法固定之；勞工於其上作業時，不得移動施工架。四、…。,,
勞動部勞工保險局,20240410,20240226,保退一字第11369911025號,友力營造股份有限公司胡德清,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,14072,
勞動部勞工保險局,20240611,20240425,保退一字第11369911045號,友力營造股份有限公司胡德清,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,14622,
勞動部勞工保險局,20240812,20240625,保退一字第11369911065號,友力營造股份有限公司胡德清,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,20479,
勞動部勞工保險局,20241011,20240827,保退一字第11369911085號,友力營造股份有限公司胡德清,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,45007,
